timestamp,branch,commit_sha,benchmark_name,mean_ns,stddev_ns,median_ns,lower_ns,upper_ns,comments
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,memsort 100 wasm transpiled to rust,40252.52706947818,630.2031589469796,40061.63296352584,40144.78939511124,40387.839044810695,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,popcount 0xDEADBEEF plain rust,1.6944857677309773,0.1022614534291038,1.6714785674240047,1.6788441264304348,1.7176225819605695,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,popcount 0xDEADBEEF wasm transpiled to rust,1.7813539755990229,0.009676005761337052,1.7777515681476945,1.7795933041427783,1.7833697498045764,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,sum_recursive 100 plain rust,0.8038946775628982,0.006625534829952705,0.8010593004874551,0.802668753976874,0.8052506892030107,Initial values on main
2026-03-23T08:30:11Z,main,136373bf1cf3603bd0edb206ac0795abbbc5a590,sum_recursive 100 wasm transpiled to rust,0.8019718428878455,0.008677660115586256,0.8000040982462084,0.8006355639858986,0.8039367843558756,Initial values on main
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,collatz 27 plain rust,76.15488099664772,13.64798487321396,73.79743647721313,74.33236103185894,79.30093349083351,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,collatz 27 wasm transpiled to rust,98.08223685202717,2.0090616840387225,97.94242596081556,97.69258993525796,98.47964470748698,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,collatz 871 plain rust,139.195223097362,2.6259802004726556,138.1754842993781,138.7213395751206,139.7456271189636,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,collatz 871 wasm transpiled to rust,152.24646960066946,3.194896060449891,152.332615683148,151.6294008739708,152.8755525225426,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,fib 20 plain rust,7.4011684657349255,0.12854283854880602,7.370593599794418,7.377273816563858,7.427205303658688,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,fib 20 wasm transpiled to rust,24.808737535335304,0.43460902563438786,24.682720189126094,24.728421523301797,24.897717532659076,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,fib 5 plain rust,2.884933744506248,0.13311632828097822,2.859423145123796,2.8600469780680444,2.911802619036139,
